id,项目名称,网址,项目类型,项目所在地,招标方式,zbkzj,下浮率,kbjj,投标单位数量,开标时间
,遂昌县三溪口城市更新区块市政路网工程(一期)工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/24/art_1229662124_187618.html,房屋建筑,遂昌,公开招标,42675059.2173913,8.0,39261054.48,30,2022/1/24
,丽水开放技师学院工程施工监理开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/21/art_1229662089_187575.html,房屋建筑,缙云,公开招标,1615174.0,0.0,1615174.0,5,2022/1/21
,碧湖镇黄碧线沿线农村基础设施提升及生态修复工程项目设计采购施工（EPC）总承包开标记录表,http://lssggzy.lishui.gov.cn/art/2022/1/20/art_1229661852_187588.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,5,2022/1/20
,青田县华侨小学新建工程监理开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/19/art_1229661956_188450.html,房屋建筑,青田,公开招标,1260210.0,0.0,1260210.0,4,2022/1/19
,青田环球购物中心工程3#楼全装修项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/19/art_1229661956_188449.html,房屋建筑,青田,公开招标,23238200.903361347,4.8,22122767.26,34,2022/1/19
,遂昌县新路湾镇蕉川村乡村会客厅建设项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/18/art_1229662124_187606.html,房屋建筑,遂昌,公开招标,6543490.996749729,7.7,6039642.19,115,2022/1/18
,缙云县壶镇老镇区有机更新改造工程-老街改造民安桥项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/18/art_1229662089_187569.html,房屋建筑,缙云,公开招标,26917373.589462128,8.9,24521727.34,11,2022/1/18
,莲都区装备制造产业工程师协同创新中心暨产业创新综合服务体装修项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/18/art_1229661852_187582.html,房屋建筑,莲都,公开招标,4767301.997874602,5.9,4486031.18,160,2022/1/18
,遂昌县后江村两侧综合整治项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/17/art_1229662124_187598.html,房屋建筑,遂昌,公开招标,12391971.35828877,6.5,11586493.22,191,2022/1/17
,景宁县红星街道千峡湖金钟梨花峡文旅产业园项目—梨花大道沿线绿化及科普梨园基础挡墙建设工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/17/art_1229662190_187585.html,房屋建筑,景宁,公开招标,4103513.2537960955,7.8,3783439.22,185,2022/1/17
A3311011160010761001001,丽水南城人民医院地块富五路南段工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/14/art_1229661812_187595.html,房屋建筑,丽水,公开招标,5862692.00438116,8.7,5352637.8,177,2022/1/14
,丽水经济技术开发区水阁区块管网综合改造工程全过程工程咨询服务开标实况,http://lssggzy.lishui.gov.cn/art/2022/1/14/art_1229661812_187601.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,3,2022/1/14
,浙江省级第八批历史文化村落保护利用重点村项目-黄沙腰镇上定村二期工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/14/art_1229662124_187592.html,房屋建筑,遂昌,公开招标,2565811.003236246,7.3,2378506.8,80,2022/1/14
,丽水云和小徐社区全过程工程咨询开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/13/art_1229661989_187819.html,房屋建筑,云和,公开招标,0.0,0.0,0.0,5,2022/1/13
,云和县残疾人托养中心工程电梯项目（第二次）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/13/art_1229661989_187804.html,房屋建筑,云和,公开招标,0.0,0.0,0.0,5,2022/1/13
,云和县残疾人康复指导中心工程电梯项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/13/art_1229661989_187791.html,房屋建筑,云和,公开招标,0.0,0.0,0.0,5,2022/1/13
,云和县木玩童话小镇地标建筑-木玩展示体验馆项目施工监理开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/13/art_1229661989_187783.html,房屋建筑,云和,公开招标,0.0,0.0,0.0,0,2022/1/13
,云和县雾溪制水厂提升改造工程设计开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/13/art_1229661989_187811.html,房屋建筑,云和,公开招标,0.0,0.0,0.0,3,2022/1/13
,丽水市滨水慢行系统样板段-大洋河段项目监理开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/13/art_1229661812_187589.html,房屋建筑,丽水,公开招标,855680.0,0.0,855680.0,4,2022/1/13
,丽水市东地路与寿元街交叉口西北侧地块商住用房项目设计开标实况,http://lssggzy.lishui.gov.cn/art/2022/1/12/art_1229661812_187584.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,3,2022/1/12
,小顺大坑水土流失治理项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/12/art_1229661989_187763.html,房屋建筑,云和,公开招标,0.0,0.0,0.0,144,2022/1/12
,平黄公路新碧段综合整治工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/12/art_1229662089_187567.html,房屋建筑,缙云,公开招标,0.0,0.0,0.0,57,2022/1/12
,遂昌县王村口镇第七批（2019年度）历史文化村落保护利用重点村项目—桥西村外立面、环境提升工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/12/art_1229662124_187586.html,房屋建筑,遂昌,公开招标,426555.23706896557,7.2,395843.26,21,2022/1/12
,童话云和大花园综合配套公共服务中心项目设计开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/12/art_1229661989_187770.html,房屋建筑,云和,公开招标,0.0,0.0,0.0,5,2022/1/12
,2021年云和县“四好农村路”改善提升工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/12/art_1229661989_187707.html,房屋建筑,云和,公开招标,0.0,0.0,0.0,5,2022/1/12
,云和县局龙线（金水坑至龙门段）改建工程勘察设计开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/12/art_1229661989_187727.html,房屋建筑,云和,公开招标,0.0,0.0,0.0,3,2022/1/12
,云和县崇头片山区小流域农业生态工程项目II标开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/12/art_1229661989_187745.html,房屋建筑,云和,公开招标,0.0,0.0,0.0,66,2022/1/12
,云和县泉溪综合治理工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/12/art_1229661989_187717.html,房屋建筑,云和,公开招标,0.0,0.0,0.0,197,2022/1/12
,云和县浮云溪流域综合治理工程（将军桥至三望栏段、狮山段、云章下游段）II标段(第二次)开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/12/art_1229661989_187735.html,房屋建筑,云和,公开招标,0.0,0.0,0.0,29,2022/1/12
,沈坑门水库新建工程可行性研究报告及初步设计开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/12/art_1229661989_187754.html,房屋建筑,云和,公开招标,0.0,0.0,0.0,5,2022/1/12
,云和县梧桐坑流域综合治理项目设计开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/11/art_1229661989_187698.html,房屋建筑,云和,公开招标,0.0,0.0,0.0,11,2022/1/11
,遂昌县2021年老旧小区改造项目—大毛头小区（第二次）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/11/art_1229662124_187579.html,房屋建筑,遂昌,公开招标,25735412.84164859,7.8,23728050.64,115,2022/1/11
,庆元县污水处理二期扩建工程设计开标记录表,http://lssggzy.lishui.gov.cn/art/2022/1/11/art_1229662056_187700.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,3,2022/1/11
,2021年景宁县农村公路危病桥改造工程（4、5类桥梁）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/11/art_1229662190_187580.html,房屋建筑,景宁,公开招标,0.0,0.0,0.0,38,2022/1/11
,景宁县高水平建设“四好农村路”鸬鹚乡南坑下至龙泉市龙南乡苦马际联网公路工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/7/art_1229662190_187574.html,房屋建筑,景宁,公开招标,0.0,0.0,0.0,74,2022/1/7
,碧湖镇生态治理智慧平台（数据指挥中心）项目监理开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/7/art_1229661852_187576.html,房屋建筑,莲都,公开招标,477677.0,0.0,477677.0,5,2022/1/7
,碧湖镇生态治理智慧平台（数据指挥中心）项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/7/art_1229661852_187570.html,房屋建筑,莲都,公开招标,22030030.0,8.5,20157477.45,184,2022/1/7
,遂昌县王村口小学路建设项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/6/art_1229662124_187572.html,房屋建筑,遂昌,公开招标,6493330.982905983,6.4,6077757.8,197,2022/1/6
,松阳县新兴镇便民服务中心开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/6/art_1229662157_187699.html,房屋建筑,松阳,公开招标,8743285.0,9.0,7956389.35,154,2022/1/6
,丽水创新金融中心项目策划及建筑方案设计开标实况,http://lssggzy.lishui.gov.cn/art/2022/1/5/art_1229661812_187573.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,3,2022/1/5
,碧湖镇黄碧线沿线农村基础设施提升及生态修复工程项目设计采购施工（EPC）总承包监理开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/5/art_1229661852_187566.html,房屋建筑,莲都,公开招标,631118.0,0.0,631118.0,3,2022/1/5
,丽水市水东综合客运枢纽B-11-04地块项目（除主体工程以外）监理开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/5/art_1229661812_187578.html,房屋建筑,丽水,公开招标,5894500.0,0.0,5894500.0,4,2022/1/5
,莲都区太平乡污水管网工程设计,http://lssggzy.lishui.gov.cn/art/2022/1/4/art_1229661852_187564.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,4,2022/1/4
,缙云县基层医疗机构软硬件提升工程—三溪乡卫生院拆建项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/4/art_1229662089_187563.html,房屋建筑,缙云,公开招标,4246413.561076605,3.4,4102035.5,85,2022/1/4
,0,http://lssggzy.lishui.gov.cn/art/2021/12/31/art_1229662124_162582.html,房屋建筑,遂昌,公开招标,5017625.506607929,9.2,4556003.96,165,2021/12/31
,0,http://lssggzy.lishui.gov.cn/art/2021/12/31/art_1229662089_161280.html,房屋建筑,缙云,公开招标,147346942.47826087,8.0,135559187.08,38,2021/12/31
,0,http://lssggzy.lishui.gov.cn/art/2021/12/31/art_1229661812_161070.html,房屋建筑,丽水,公开招标,56649158.002148226,6.9,52740366.1,51,2021/12/31
,0,http://lssggzy.lishui.gov.cn/art/2021/12/31/art_1229662124_162616.html,房屋建筑,遂昌,公开招标,9396913.417989418,5.5,8880083.18,172,2021/12/31
,0,http://lssggzy.lishui.gov.cn/art/2021/12/31/art_1229662190_173781.html,房屋建筑,景宁,公开招标,0.0,0.0,0.0,61,2021/12/31
,0,http://lssggzy.lishui.gov.cn/art/2021/12/29/art_1229662124_162525.html,房屋建筑,遂昌,公开招标,0.0,0.0,0.0,6,2021/12/29
,0,http://lssggzy.lishui.gov.cn/art/2021/12/29/art_1229661852_132229.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,0,2021/12/29
,0,http://lssggzy.lishui.gov.cn/art/2021/12/29/art_1229662056_142137.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,6,2021/12/29
,0,http://lssggzy.lishui.gov.cn/art/2021/12/29/art_1229662124_162553.html,房屋建筑,遂昌,公开招标,5473692.997811817,8.6,5002955.4,199,2021/12/29
,0,http://lssggzy.lishui.gov.cn/art/2021/12/29/art_1229661852_132232.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,5,2021/12/29
,0,http://lssggzy.lishui.gov.cn/art/2021/12/29/art_1229662056_142156.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,6,2021/12/29
A3311011160010655002001,0,http://lssggzy.lishui.gov.cn/art/2021/12/28/art_1229661923_140703.html,房屋建筑,龙泉,公开招标,0.0,0.0,0.0,167,2021/12/28
,0,http://lssggzy.lishui.gov.cn/art/2021/12/27/art_1229661812_161006.html,房屋建筑,丽水,公开招标,0.0,8.75,0.0,4,2021/12/27
,0,http://lssggzy.lishui.gov.cn/art/2021/12/27/art_1229661812_161048.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,4,2021/12/27
A3311011160010608001001,0,http://lssggzy.lishui.gov.cn/art/2021/12/27/art_1229661812_161026.html,房屋建筑,丽水,公开招标,12677523.999999998,7.5,11726709.7,13,2021/12/27
,0,http://lssggzy.lishui.gov.cn/art/2021/12/24/art_1229661812_160981.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,4,2021/12/24
,0,http://lssggzy.lishui.gov.cn/art/2021/12/24/art_1229662056_142119.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,0,2021/12/24
A3311011160010658001001,0,http://lssggzy.lishui.gov.cn/art/2021/12/24/art_1229661956_139638.html,房屋建筑,青田,公开招标,0.0,0.0,0.0,5,2021/12/24
,0,http://lssggzy.lishui.gov.cn/art/2021/12/23/art_1229661812_161192.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,5,2021/12/23
,0,http://lssggzy.lishui.gov.cn/art/2021/12/22/art_1229661989_139128.html,房屋建筑,云和,公开招标,13180109.999999998,8.6,12046620.54,199,2021/12/22
,0,http://lssggzy.lishui.gov.cn/art/2021/12/22/art_1229662124_162490.html,房屋建筑,遂昌,公开招标,7500000.0,9.0,6825000.0,23,2021/12/22
,0,http://lssggzy.lishui.gov.cn/art/2021/12/22/art_1229661956_139609.html,房屋建筑,青田,公开招标,37867921.413934425,2.4,36959091.3,186,2021/12/22
,0,http://lssggzy.lishui.gov.cn/art/2021/12/21/art_1229662190_173762.html,房屋建筑,景宁,公开招标,26631083.402922757,4.2,25512577.9,187,2021/12/21
,0,http://lssggzy.lishui.gov.cn/art/2021/12/21/art_1229662190_173771.html,房屋建筑,景宁,公开招标,9891193.147368422,5.0,9396633.49,131,2021/12/21
,0,http://lssggzy.lishui.gov.cn/art/2021/12/21/art_1229661989_139097.html,房屋建筑,云和,公开招标,5116543.180751174,14.8,4359294.79,210,2021/12/21
,0,http://lssggzy.lishui.gov.cn/art/2021/12/21/art_1229661812_161169.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,10,2021/12/21
A3311011160010761,丽水南城人民医院地块富五路南段工程,http://lssggzy.lishui.gov.cn/art/2021/12/20/art_1229661812_116425.html,1基础设施,丽水,公开招标,5862692.00438116,8.7,5352637.8,177,2021/12/20
A3311011160010613001001,0,http://lssggzy.lishui.gov.cn/art/2021/12/20/art_1229661812_161146.html,房屋建筑,丽水,公开招标,4567641.999999999,8.0,4202230.64,34,2021/12/20
,0,http://lssggzy.lishui.gov.cn/art/2021/12/17/art_1229662056_142101.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,5,2021/12/17
,0,http://lssggzy.lishui.gov.cn/art/2021/12/17/art_1229661956_139577.html,房屋建筑,青田,公开招标,0.0,0.0,0.0,6,2021/12/17
,0,http://lssggzy.lishui.gov.cn/art/2021/12/17/art_1229662089_161262.html,房屋建筑,缙云,公开招标,0.0,0.0,0.0,4,2021/12/17
,0,http://lssggzy.lishui.gov.cn/art/2021/12/17/art_1229662124_162458.html,房屋建筑,遂昌,公开招标,6156472.491944145,6.9,5731675.89,147,2021/12/17
,0,http://lssggzy.lishui.gov.cn/art/2021/12/16/art_1229661812_161127.html,房屋建筑,丽水,公开招标,14077633.002136754,6.4,13176664.49,44,2021/12/16
,0,http://lssggzy.lishui.gov.cn/art/2021/12/16/art_1229661956_139546.html,房屋建筑,青田,公开招标,3748910.8422174845,6.2,3516478.37,155,2021/12/16
,0,http://lssggzy.lishui.gov.cn/art/2021/12/15/art_1229661812_161105.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,4,2021/12/15
,0,http://lssggzy.lishui.gov.cn/art/2021/12/15/art_1229661852_132226.html,房屋建筑,莲都,公开招标,3639195.7671957673,5.5,3439040.0,12,2021/12/15
,0,http://lssggzy.lishui.gov.cn/art/2021/12/14/art_1229662124_162438.html,房屋建筑,遂昌,公开招标,18483407.306397308,10.9,16468715.91,238,2021/12/14
,0,http://lssggzy.lishui.gov.cn/art/2021/12/14/art_1229661852_132223.html,房屋建筑,莲都,公开招标,852440.0,0.0,852440.0,3,2021/12/14
,0,http://lssggzy.lishui.gov.cn/art/2021/12/14/art_1229662190_173753.html,房屋建筑,景宁,公开招标,5388729.018338727,7.3,4995351.8,196,2021/12/14
,0,http://lssggzy.lishui.gov.cn/art/2021/12/13/art_1229661812_161058.html,房屋建筑,丽水,公开招标,0.0,4.0,0.0,5,2021/12/13
A3311011160010609001001,0,http://lssggzy.lishui.gov.cn/art/2021/12/13/art_1229661812_161083.html,房屋建筑,丽水,公开招标,21783979.945945945,7.5,20150181.45,170,2021/12/13
,0,http://lssggzy.lishui.gov.cn/art/2021/12/10/art_1229661812_161038.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,5,2021/12/10
,0,http://lssggzy.lishui.gov.cn/art/2021/12/10/art_1229662089_161247.html,房屋建筑,缙云,公开招标,0.0,0.0,0.0,66,2021/12/10
,0,http://lssggzy.lishui.gov.cn/art/2021/12/10/art_1229662124_162405.html,房屋建筑,遂昌,公开招标,7236340.383771929,8.8,6599542.43,203,2021/12/10
,0,http://lssggzy.lishui.gov.cn/art/2021/12/9/art_1229661812_161016.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,4,2021/12/9
,0,http://lssggzy.lishui.gov.cn/art/2021/12/9/art_1229662157_162003.html,房屋建筑,松阳,公开招标,0.0,0.0,0.0,6,2021/12/9
,0,http://lssggzy.lishui.gov.cn/art/2021/12/8/art_1229662056_142081.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,3,2021/12/8
,0,http://lssggzy.lishui.gov.cn/art/2021/12/8/art_1229662056_142046.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,34,2021/12/8
,0,http://lssggzy.lishui.gov.cn/art/2021/12/8/art_1229662056_142030.html,房屋建筑,庆元,公开招标,9013312.21,0.0,9013312.21,28,2021/12/8
,0,http://lssggzy.lishui.gov.cn/art/2021/12/8/art_1229662056_142067.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,3,2021/12/8
,0,http://lssggzy.lishui.gov.cn/art/2021/12/7/art_1229661812_160975.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,6,2021/12/7
A3311011160010593001001,0,http://lssggzy.lishui.gov.cn/art/2021/12/7/art_1229661812_160999.html,房屋建筑,丽水,公开招标,4858329.999999999,7.9,4474521.93,66,2021/12/7
,0,http://lssggzy.lishui.gov.cn/art/2021/12/7/art_1229662157_161953.html,房屋建筑,松阳,公开招标,5058345.00550055,9.1,4598035.61,70,2021/12/7
,0,http://lssggzy.lishui.gov.cn/art/2021/12/6/art_1229661852_132218.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,26,2021/12/6
,0,http://lssggzy.lishui.gov.cn/art/2021/12/6/art_1229662157_161909.html,房屋建筑,松阳,公开招标,0.0,0.0,0.0,5,2021/12/6
,0,http://lssggzy.lishui.gov.cn/art/2021/12/3/art_1229662124_162373.html,房屋建筑,遂昌,公开招标,6818217.039337475,3.4,6586397.66,98,2021/12/3
,0,http://lssggzy.lishui.gov.cn/art/2021/12/3/art_1229662124_162342.html,房屋建筑,遂昌,公开招标,7259446.004343105,7.9,6685949.77,198,2021/12/3
A3311011160010655,龙泉市岩樟溪流域综合治理工程(二期)生态河道治理工程Ⅱ标,http://lssggzy.lishui.gov.cn/art/2021/12/3/art_1229661923_125527.html,水利工程,龙泉,公开招标,0.0,0.0,0.0,167,2021/12/3
,0,http://lssggzy.lishui.gov.cn/art/2021/12/3/art_1229662190_173741.html,房屋建筑,景宁,公开招标,4594343.191489361,6.0,4318682.6,170,2021/12/3
,0,http://lssggzy.lishui.gov.cn/art/2021/12/3/art_1229661812_160956.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,4,2021/12/3
,0,http://lssggzy.lishui.gov.cn/art/2021/12/2/art_1229661812_160935.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,5,2021/12/2
,0,http://lssggzy.lishui.gov.cn/art/2021/12/2/art_1229661812_160916.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,4,2021/12/2
,0,http://lssggzy.lishui.gov.cn/art/2021/12/1/art_1229662190_173732.html,房屋建筑,景宁,公开招标,5820501.003201707,6.3,5453809.44,122,2021/12/1
,0,http://lssggzy.lishui.gov.cn/art/2021/11/30/art_1229662190_173722.html,房屋建筑,景宁,公开招标,170060820.91803277,8.5,155605651.14,35,2021/11/30
,0,http://lssggzy.lishui.gov.cn/art/2021/11/30/art_1229661956_139715.html,房屋建筑,青田,公开招标,46870776.42619312,9.9,42230569.56,85,2021/11/30
,0,http://lssggzy.lishui.gov.cn/art/2021/11/30/art_1229662124_162308.html,房屋建筑,遂昌,公开招标,2129242.0043103453,7.2,1975936.58,81,2021/11/30
,0,http://lssggzy.lishui.gov.cn/art/2021/11/30/art_1229662190_173713.html,房屋建筑,景宁,公开招标,8507851.073752712,7.8,7844238.69,221,2021/11/30
,0,http://lssggzy.lishui.gov.cn/art/2021/11/29/art_1229662089_161232.html,房屋建筑,缙云,公开招标,3176913.3333333335,11.2,2821099.04,13,2021/11/29
,0,http://lssggzy.lishui.gov.cn/art/2021/11/29/art_1229661989_139062.html,房屋建筑,云和,公开招标,0.0,0.0,0.0,5,2021/11/29
,0,http://lssggzy.lishui.gov.cn/art/2021/11/29/art_1229662190_173703.html,房屋建筑,景宁,公开招标,8070401.759656654,6.8,7521614.44,219,2021/11/29
,0,http://lssggzy.lishui.gov.cn/art/2021/11/29/art_1229662056_142013.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,3,2021/11/29
A3311011160010658,2022年青田县普通国省道公路小修保养总承包,http://lssggzy.lishui.gov.cn/art/2021/11/29/art_1229661956_134365.html,交通工程,青田,公开招标,0.0,0.0,0.0,0,2021/11/29
,0,http://lssggzy.lishui.gov.cn/art/2021/11/25/art_1229661852_132215.html,房屋建筑,莲都,公开招标,4728971.493362832,9.6,4274990.23,111,2021/11/25
,0,http://lssggzy.lishui.gov.cn/art/2021/11/25/art_1229661812_160853.html,房屋建筑,丽水,公开招标,18083187.0,4.0,17359859.52,185,2021/11/25
,0,http://lssggzy.lishui.gov.cn/art/2021/11/25/art_1229662190_173691.html,房屋建筑,景宁,公开招标,0.0,0.0,0.0,61,2021/11/25
,0,http://lssggzy.lishui.gov.cn/art/2021/11/23/art_1229662056_141996.html,房屋建筑,庆元,公开招标,0.0,0.0,0.0,22,2021/11/23
,0,http://lssggzy.lishui.gov.cn/art/2021/11/23/art_1229662157_161867.html,房屋建筑,松阳,公开招标,0.0,0.0,0.0,3,2021/11/23
,0,http://lssggzy.lishui.gov.cn/art/2021/11/23/art_1229661812_160836.html,房屋建筑,丽水,公开招标,24159150.688124306,9.9,21767394.77,57,2021/11/23
,0,http://lssggzy.lishui.gov.cn/art/2021/11/22/art_1229661812_160797.html,房屋建筑,丽水,公开招标,4260165.0,9.6,3851189.16,65,2021/11/22
,0,http://lssggzy.lishui.gov.cn/art/2021/11/22/art_1229662124_162274.html,房屋建筑,遂昌,公开招标,7145018.004561003,12.3,6266180.79,214,2021/11/22
,0,http://lssggzy.lishui.gov.cn/art/2021/11/22/art_1229661812_160813.html,房屋建筑,丽水,公开招标,316039827.2804233,5.5,298657636.78,32,2021/11/22
,0,http://lssggzy.lishui.gov.cn/art/2021/11/22/art_1229662089_161182.html,房屋建筑,缙云,公开招标,4052360.088593577,9.7,3659281.16,101,2021/11/22
,0,http://lssggzy.lishui.gov.cn/art/2021/11/19/art_1229661812_160776.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,4,2021/11/19
,0,http://lssggzy.lishui.gov.cn/art/2021/11/18/art_1229661812_160741.html,房屋建筑,丽水,公开招标,16646376.999999998,11.0,14815275.53,107,2021/11/18
,0,http://lssggzy.lishui.gov.cn/art/2021/11/18/art_1229661812_160760.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,3,2021/11/18
,0,http://lssggzy.lishui.gov.cn/art/2021/11/18/art_1229661852_132212.html,房屋建筑,莲都,公开招标,4951808.999999999,10.0,4456628.1,170,2021/11/18
,0,http://lssggzy.lishui.gov.cn/art/2021/11/17/art_1229661989_139024.html,房屋建筑,云和,公开招标,0.0,0.0,0.0,4,2021/11/17
,0,http://lssggzy.lishui.gov.cn/art/2021/11/17/art_1229661812_160721.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,4,2021/11/17
,0,http://lssggzy.lishui.gov.cn/art/2021/11/17/art_1229662157_161820.html,房屋建筑,松阳,公开招标,0.0,0.0,0.0,8,2021/11/17
,0,http://lssggzy.lishui.gov.cn/art/2021/11/17/art_1229662056_142862.html,房屋建筑,庆元,公开招标,12198364.727668846,8.2,11198098.82,181,2021/11/17
,0,http://lssggzy.lishui.gov.cn/art/2021/11/16/art_1229661812_160704.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,7,2021/11/16
A3311011160010613,丽中莲城书院新建工程弱电、智能化项目,http://lssggzy.lishui.gov.cn/art/2021/11/16/art_1229661812_116429.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,34,2021/11/16
,0,http://lssggzy.lishui.gov.cn/art/2021/11/16/art_1229661812_160684.html,房屋建筑,丽水,公开招标,9007347.003293084,8.9,8205693.12,39,2021/11/16
A3311011160010608,丽水市公安局交通警察支队莲都大队联城中队技术业务用房项目,http://lssggzy.lishui.gov.cn/art/2021/11/16/art_1229661812_116433.html,房屋建筑,丽水,公开招标,12677523.999999998,7.5,11726709.7,148,2021/11/16
,0,http://lssggzy.lishui.gov.cn/art/2021/11/16/art_1229662124_162237.html,房屋建筑,遂昌,公开招标,0.0,0.0,0.0,8,2021/11/16
,0,http://lssggzy.lishui.gov.cn/art/2021/11/16/art_1229662190_173684.html,房屋建筑,景宁,公开招标,4690528.0,8.0,4315285.76,70,2021/11/16
,0,http://lssggzy.lishui.gov.cn/art/2021/11/16/art_1229662157_161778.html,房屋建筑,松阳,公开招标,0.0,0.0,0.0,4,2021/11/16
A3311011160010609,丽水市城市风廊及配套设施（“两湖”公共服务设施工程寿元湖部分）项目,http://lssggzy.lishui.gov.cn/art/2021/11/15/art_1229661812_116437.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,170,2021/11/15
,0,http://lssggzy.lishui.gov.cn/art/2021/11/15/art_1229661852_132208.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,3,2021/11/15
,0,http://lssggzy.lishui.gov.cn/art/2021/11/15/art_1229662190_173676.html,房屋建筑,景宁,公开招标,16059268.106060605,7.6,14838763.73,115,2021/11/15
,0,http://lssggzy.lishui.gov.cn/art/2021/11/12/art_1229662190_173669.html,房屋建筑,景宁,公开招标,14034760.0,9.9,12645318.76,57,2021/11/12
,0,http://lssggzy.lishui.gov.cn/art/2021/11/12/art_1229661852_132200.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,4,2021/11/12
,0,http://lssggzy.lishui.gov.cn/art/2021/11/12/art_1229661852_132204.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,4,2021/11/12
,0,http://lssggzy.lishui.gov.cn/art/2021/11/12/art_1229661812_160665.html,房屋建筑,丽水,公开招标,23013195.468085106,6.0,21632403.74,242,2021/11/12
,0,http://lssggzy.lishui.gov.cn/art/2021/11/12/art_1229661812_160646.html,房屋建筑,丽水,公开招标,11061276.0,8.0,10176373.92,223,2021/11/12
,0,http://lssggzy.lishui.gov.cn/art/2021/11/12/art_1229662157_161742.html,房屋建筑,松阳,公开招标,0.0,0.0,0.0,3,2021/11/12
