id,tenderid,项目编号,项目名称,开标网址,参数抽取网址,参数抽取类型,project_type,投标单位数量
D2CB4634-381A-4229-8F1E-06CB296E9D84,9723736f-ac5b-4222-98d8-48760142ba08,A3301090130280014001231,义大路改造工程（二期）监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=D2CB4634-381A-4229-8F1E-06CB296E9D84&tenderID=9723736f-ac5b-4222-98d8-48760142ba08&ModuleID=486,,0,交通项目,4
DD77A753-A14E-4CD4-BC6B-7D32D2CEF687,55674da4-ddc3-4a61-b0a0-ffdb486f7f34,A3301220150980031001251,桐庐城乡供水一体化管网提升改造工程（一期）农饮水部分管网改造项目（合村乡三源村）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=DD77A753-A14E-4CD4-BC6B-7D32D2CEF687&tenderID=55674da4-ddc3-4a61-b0a0-ffdb486f7f34&ModuleID=486,,2,林水项目,25
AFFDB021-53FF-4533-9424-BEB630BEF05B,73D4A49E-0838-4DF3-8822-4F771AE1B207,A3301010060400130001281,笕石路（机场路—沪杭甬高速）新建绿化工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=AFFDB021-53FF-4533-9424-BEB630BEF05B&tenderID=73D4A49E-0838-4DF3-8822-4F771AE1B207&ModuleID=486,,0,园林绿化项目,292
01B49F2F-A708-4C94-8264-FD0549B756B5,2FAD027A-F971-46A2-97A5-CC977C2DE0EE,A3301850210507238001221,临安区青山湖街道雅观村老矿区块渣土消纳场工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=01B49F2F-A708-4C94-8264-FD0549B756B5&tenderID=2FAD027A-F971-46A2-97A5-CC977C2DE0EE&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=01B49F2F-A708-4C94-8264-FD0549B756B5,1,施工项目,766
22963A19-E5F0-4FF0-8CD4-8FD599AE3F21,D3C8EFE4-A78E-44B6-B46A-915D4CD6D525,A3301820190507106001221,高铁新区五马洲姜家合区块一期基础设施工程-道路工程（肖塘路、秋家坞路）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=22963A19-E5F0-4FF0-8CD4-8FD599AE3F21&tenderID=D3C8EFE4-A78E-44B6-B46A-915D4CD6D525&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=22963A19-E5F0-4FF0-8CD4-8FD599AE3F21,1,施工项目,367
FEADABCC-6219-46DE-976D-EF64303347B6,E54F8451-FBF6-4BDE-97B6-6F681000B5E1,A3301090130506199001211,空港新城城市示范村（红山区块）一期全过程咨询项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=FEADABCC-6219-46DE-976D-EF64303347B6&tenderID=E54F8451-FBF6-4BDE-97B6-6F681000B5E1&ModuleID=486,,0,建设工程,8
64CF26D2-FC04-4CA3-BB4B-D59CC57744F2,5ddc7430-9980-41ad-aade-aab028739032,A3301820190280027001231,2023年高品质“四好农村路”乡、村道建设工程 杨村桥镇（C163）320国道至里河源公路提升改造工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=64CF26D2-FC04-4CA3-BB4B-D59CC57744F2&tenderID=5ddc7430-9980-41ad-aade-aab028739032&ModuleID=486,,2,交通项目,107
E4742953-3487-4D0B-AF65-E15022060FFA,E5B08B61-2C90-4998-8F04-291F5469DE24,A3301010060400125001281,电厂河（拱康路-沿山港）滨水空间提升改造工程（一期）设计-采购-施工（EPC）工程总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=E4742953-3487-4D0B-AF65-E15022060FFA&tenderID=E5B08B61-2C90-4998-8F04-291F5469DE24&ModuleID=486,,0,园林绿化项目,3
9FBEA4DE-77CA-44B5-AD05-5AFC0C7D12D0,E5B08B61-2C90-4998-8F04-291F5469DE24,A3301010060400125001281,电厂河（拱康路-沿山港）滨水空间提升改造工程（一期）设计-采购-施工（EPC）工程总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=9FBEA4DE-77CA-44B5-AD05-5AFC0C7D12D0&tenderID=E5B08B61-2C90-4998-8F04-291F5469DE24&ModuleID=486,,0,园林绿化项目,3
FF66FAF4-F3F8-4740-A9C4-7ECD01780837,E54F8451-FBF6-4BDE-97B6-6F681000B5E1,A3301090130506199001211,空港新城城市示范村（红山区块）一期全过程咨询项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=FF66FAF4-F3F8-4740-A9C4-7ECD01780837&tenderID=E54F8451-FBF6-4BDE-97B6-6F681000B5E1&ModuleID=486,,0,建设工程,8
D8803246-C20E-4077-BB39-B9E3701CC641,711830E6-7A13-4FA1-AEF9-D494FF5869EC,A3301850210507252001211,临安区2023年薄弱学校改造项目--昌化於潜片（於潜二小、昌化二小、昌化中学、太阳小学）维修改造项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=D8803246-C20E-4077-BB39-B9E3701CC641&tenderID=711830E6-7A13-4FA1-AEF9-D494FF5869EC&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=D8803246-C20E-4077-BB39-B9E3701CC641,1,施工项目,858
A55C9280-0CFD-40C2-84C8-01AE802BBD8A,C461F65A-CD1E-4FBE-8ED0-438F1CD66125,A3301300180506873001221,义蓬街道长红村生活污水治理工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=A55C9280-0CFD-40C2-84C8-01AE802BBD8A&tenderID=C461F65A-CD1E-4FBE-8ED0-438F1CD66125&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=A55C9280-0CFD-40C2-84C8-01AE802BBD8A,1,施工项目,458
A2BDEE71-67BD-44A1-9CE9-C2DBE8A445E6,3695A05F-58DD-4169-8837-F32B7A2E5C70,A3301131280507001001221,五洲路（新颜路-新纺路）道路综合整治工程监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=A2BDEE71-67BD-44A1-9CE9-C2DBE8A445E6&tenderID=3695A05F-58DD-4169-8837-F32B7A2E5C70&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=A2BDEE71-67BD-44A1-9CE9-C2DBE8A445E6,1,监理项目,11
15B540D6-D7BF-45B5-91C4-1C08070E5E1A,289EA216-24B8-4FB9-9D77-384039802760,A3301300180507180001221,江东村农村生活污水处理设施提升改造,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=15B540D6-D7BF-45B5-91C4-1C08070E5E1A&tenderID=289EA216-24B8-4FB9-9D77-384039802760&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=15B540D6-D7BF-45B5-91C4-1C08070E5E1A,1,施工项目,1771
3CD75B21-FF23-451A-B8B0-A835D16C00B2,3131B499-7394-43B4-9BEB-AE49603F3E78,A3301220150507221001221,2023年桐庐县农村生活污水治理“强基增效双提标”项目（一期）监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=3CD75B21-FF23-451A-B8B0-A835D16C00B2&tenderID=3131B499-7394-43B4-9BEB-AE49603F3E78&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=3CD75B21-FF23-451A-B8B0-A835D16C00B2,1,监理项目,17
2ADDF63F-B497-4D8E-9465-F4D95EC8B69E,8867ABD0-9EED-4D18-A643-0913E1D2A8DC,A3301090130507076001211,萧政工出[2023] 1号杭州生物科技谷创新服务中心项目监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=2ADDF63F-B497-4D8E-9465-F4D95EC8B69E&tenderID=8867ABD0-9EED-4D18-A643-0913E1D2A8DC&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=2ADDF63F-B497-4D8E-9465-F4D95EC8B69E,1,监理项目,8
775CD1F4-F7BE-4E4E-A8AF-29AB1BE616FC,BF753EB0-CCF9-4B69-B2B6-A6590717460A,A3301060110507161001221,村口家园雨污分流工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=775CD1F4-F7BE-4E4E-A8AF-29AB1BE616FC&tenderID=BF753EB0-CCF9-4B69-B2B6-A6590717460A&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=775CD1F4-F7BE-4E4E-A8AF-29AB1BE616FC,1,施工项目,1794
D6AE80B1-F2BB-4961-88DE-CC5A51A6F45C,45FEFF49-5CA1-48F5-AC94-640A8F751A46,A3301850210507253001221,临安区2023年薄弱学校改造项目-塑胶运动场维修改造项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=D6AE80B1-F2BB-4961-88DE-CC5A51A6F45C&tenderID=45FEFF49-5CA1-48F5-AC94-640A8F751A46&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=D6AE80B1-F2BB-4961-88DE-CC5A51A6F45C,1,施工项目,34
7EFE7B7E-B46C-4792-97C3-B25406205D52,1966ed82-3f86-43ff-9e46-0d4478b49873,A3301220150980030001251,桐庐城乡供水一体化管网提升改造工程（一期）农饮水部分管网改造项目（横村镇白云村）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=7EFE7B7E-B46C-4792-97C3-B25406205D52&tenderID=1966ed82-3f86-43ff-9e46-0d4478b49873&ModuleID=486,,2,林水项目,25
77E8A0F7-08A3-43D0-AB64-DC80E8B2FF92,5ddc7430-9980-41ad-aade-aab028739032,A3301820190280027001231,2023年高品质“四好农村路”乡、村道建设工程 杨村桥镇（C163）320国道至里河源公路提升改造工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=77E8A0F7-08A3-43D0-AB64-DC80E8B2FF92&tenderID=5ddc7430-9980-41ad-aade-aab028739032&ModuleID=486,,2,交通项目,107
2CF40179-8B57-4836-B62E-C2DC368ABB3D,4C93BBE4-11AC-42D8-9DFE-A39B7D5CF15B,A3301090130506814001211,萧政工出〔2023〕8号生物科技谷厂房项目一期EPC工程总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=2CF40179-8B57-4836-B62E-C2DC368ABB3D&tenderID=4C93BBE4-11AC-42D8-9DFE-A39B7D5CF15B&ModuleID=486,,0,建设工程,11
101E09FD-3DC2-48E0-8C3A-F14015795270,69F0C1C9-0363-4B71-918A-58EECC5F2662,A3301090130507049001211,杭政储出[2022]49号地块项目方案设计、初步设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=101E09FD-3DC2-48E0-8C3A-F14015795270&tenderID=69F0C1C9-0363-4B71-918A-58EECC5F2662&ModuleID=486,,0,勘察设计,8
B6965FA1-61AC-4130-A9B9-8F7E3AC58310,B024C8F1-AC1C-4095-BE7E-9EA794BB5B4D,A3301010060400126001281,杭钢河（拱康路-康贤路）滨水空间提升改造工程（一期）设计-采购-施工（EPC）工程总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=B6965FA1-61AC-4130-A9B9-8F7E3AC58310&tenderID=B024C8F1-AC1C-4095-BE7E-9EA794BB5B4D&ModuleID=486,,0,园林绿化项目,3
8731CFE4-E6CB-4D4B-8B9A-8DB9EEF93F2F,9216D5CA-2E94-42FE-978D-DC0EFE8079D4,A3301010060507234001211,杭钢单元GS1304-03地块公共租赁房方案及初步设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=8731CFE4-E6CB-4D4B-8B9A-8DB9EEF93F2F&tenderID=9216D5CA-2E94-42FE-978D-DC0EFE8079D4&ModuleID=486,,0,勘察设计,21
C793B4D7-3040-4038-84DF-1D74CC8D6C51,1D3DC0F4-325C-4F58-8C88-A466809AC1E5,A3301050100507034001211,云锦石塘安置房未来社区设计采购施工（EPC）总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=C793B4D7-3040-4038-84DF-1D74CC8D6C51&tenderID=1D3DC0F4-325C-4F58-8C88-A466809AC1E5&ModuleID=486,,0,建设工程,4
F5955565-6DE8-4768-95C6-F1451087DF62,15DB9492-1B11-4456-AA7F-CD3ADAC7D967,A3301220150507142001211,海康机器人智能制造（桐庐）基地项目监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=F5955565-6DE8-4768-95C6-F1451087DF62&tenderID=15DB9492-1B11-4456-AA7F-CD3ADAC7D967&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=F5955565-6DE8-4768-95C6-F1451087DF62,1,监理项目,15
45B6E4CD-D40D-4C3D-AA34-FEE6E7F2E88A,68EFA40E-D2EC-4CFE-A669-47B96D02B5C9,A3301220150507217001211,开发区物流产业园项目-B区厂房监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=45B6E4CD-D40D-4C3D-AA34-FEE6E7F2E88A&tenderID=68EFA40E-D2EC-4CFE-A669-47B96D02B5C9&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=45B6E4CD-D40D-4C3D-AA34-FEE6E7F2E88A,1,监理项目,50
5E4A9617-7281-4C53-8AED-8E47CA46347A,E94D3653-CC09-452B-886A-5A3177ED1295,A3301010060506466001292,四堡七堡单元JG1404-19地块文化及体育设施、JG1404-18地块公共配套服务设施项目空调工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=5E4A9617-7281-4C53-8AED-8E47CA46347A&tenderID=E94D3653-CC09-452B-886A-5A3177ED1295&ModuleID=486,,0,材料设备项目,7
EE300953-C648-455A-8814-79F90669E2B7,4771AF62-A9A4-479F-98EE-4D0529C87B09,A3301100140507166001211,海云幼儿园南侧公园新建工程（建筑部分）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=EE300953-C648-455A-8814-79F90669E2B7&tenderID=4771AF62-A9A4-479F-98EE-4D0529C87B09&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=EE300953-C648-455A-8814-79F90669E2B7,1,施工项目,690
D7C2B5A6-CDAE-41EE-BC4D-13E34E6CCE70,C8E8C02A-E3FE-4F67-984E-CC0E0B4A292A,A3301050100507181001221,2023年道路雨水口提标改造项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=D7C2B5A6-CDAE-41EE-BC4D-13E34E6CCE70&tenderID=C8E8C02A-E3FE-4F67-984E-CC0E0B4A292A&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=D7C2B5A6-CDAE-41EE-BC4D-13E34E6CCE70,1,施工项目,1504
8D1348C5-B8BB-433C-8CD8-CE5A15ED66E1,42D50086-B5E1-48B4-8321-A66ACA81AB2E,A3301100140507068001211,良渚新城第三幼儿园建设项目监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=8D1348C5-B8BB-433C-8CD8-CE5A15ED66E1&tenderID=42D50086-B5E1-48B4-8321-A66ACA81AB2E&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=8D1348C5-B8BB-433C-8CD8-CE5A15ED66E1,1,监理项目,24
9447939F-5A5B-4837-8652-F7E47A36181D,AB816FD7-3582-4E7E-9BF4-28E5E6BA2DBB,A3301131280506957001221,太平路（宝旋路-星港路）工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=9447939F-5A5B-4837-8652-F7E47A36181D&tenderID=AB816FD7-3582-4E7E-9BF4-28E5E6BA2DBB&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=9447939F-5A5B-4837-8652-F7E47A36181D,1,施工项目,1279
7B035DC1-B6EE-4F12-A5ED-E42F0E80AB9E,D088A4BA-A5A9-4259-9F85-3D88D393CE63,A3301020070507099001211,中国出口信用保险公司浙江分公司办公用房室内装饰工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=7B035DC1-B6EE-4F12-A5ED-E42F0E80AB9E&tenderID=D088A4BA-A5A9-4259-9F85-3D88D393CE63&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=7B035DC1-B6EE-4F12-A5ED-E42F0E80AB9E,1,施工项目,397
EF109D28-E582-402F-AB52-77C31AC518DF,F9A77C29-2794-4D53-893F-AEBF61BAA6F1,A3301010060507096001221,运河城东段跨运河桥提升改造项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=EF109D28-E582-402F-AB52-77C31AC518DF&tenderID=F9A77C29-2794-4D53-893F-AEBF61BAA6F1&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=EF109D28-E582-402F-AB52-77C31AC518DF,1,施工项目,56
EEF6391C-3E0F-4AB2-9592-CC08C8224B6C,C02FD70B-B5C9-4F83-BB4C-804A2F5A71ED,A3301300180507182001221,新湾街道共兴村农村生活污水零直排村创建工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=EEF6391C-3E0F-4AB2-9592-CC08C8224B6C&tenderID=C02FD70B-B5C9-4F83-BB4C-804A2F5A71ED&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=EEF6391C-3E0F-4AB2-9592-CC08C8224B6C,1,施工项目,1317
201B61CF-8360-464F-9EAC-2FE7CA827036,5287EC06-8766-477A-BEFA-2E479A0ECF59,A3301100140506971001211,良渚街道石桥村配套服务用房（农业服务中心）项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=201B61CF-8360-464F-9EAC-2FE7CA827036&tenderID=5287EC06-8766-477A-BEFA-2E479A0ECF59&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=201B61CF-8360-464F-9EAC-2FE7CA827036,1,施工项目,951
FA66025B-10B2-44E3-B286-F41415A0E50C,1D3DC0F4-325C-4F58-8C88-A466809AC1E5,A3301050100507034001211,云锦石塘安置房未来社区设计采购施工（EPC）总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=FA66025B-10B2-44E3-B286-F41415A0E50C&tenderID=1D3DC0F4-325C-4F58-8C88-A466809AC1E5&ModuleID=486,,0,建设工程,4
F903C1E9-C76F-49E9-BCE9-9017944CF97C,9117A4A9-F5C9-499E-8DED-E0649FBC602E,A3301100140400024001281,海云幼儿园南侧公园新建工程（园林绿化）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=F903C1E9-C76F-49E9-BCE9-9017944CF97C&tenderID=9117A4A9-F5C9-499E-8DED-E0649FBC602E&ModuleID=486,,0,园林绿化项目,262
1DC6B9EE-CDB7-4883-9F77-C0F08747CAC0,B024C8F1-AC1C-4095-BE7E-9EA794BB5B4D,A3301010060400126001281,杭钢河（拱康路-康贤路）滨水空间提升改造工程（一期）设计-采购-施工（EPC）工程总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=1DC6B9EE-CDB7-4883-9F77-C0F08747CAC0&tenderID=B024C8F1-AC1C-4095-BE7E-9EA794BB5B4D&ModuleID=486,,0,园林绿化项目,3
E851F397-4026-4493-B41F-E57310255F96,69F0C1C9-0363-4B71-918A-58EECC5F2662,A3301090130507049001211,杭政储出[2022]49号地块项目方案设计、初步设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=E851F397-4026-4493-B41F-E57310255F96&tenderID=69F0C1C9-0363-4B71-918A-58EECC5F2662&ModuleID=486,,0,勘察设计,8
DBC93F62-1DB8-4BF2-92B3-B7EDB3E48693,BDB0F320-7056-4477-A2B6-FD6365A86D57,A3301131280506721001212,昌达路以北配套幼儿园工程设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=DBC93F62-1DB8-4BF2-92B3-B7EDB3E48693&tenderID=BDB0F320-7056-4477-A2B6-FD6365A86D57&ModuleID=486,,0,勘察设计,10
60FD5D5E-9F7E-470E-A9F9-AA52AE98DEAB,4C93BBE4-11AC-42D8-9DFE-A39B7D5CF15B,A3301090130506814001211,萧政工出〔2023〕8号生物科技谷厂房项目一期EPC工程总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=60FD5D5E-9F7E-470E-A9F9-AA52AE98DEAB&tenderID=4C93BBE4-11AC-42D8-9DFE-A39B7D5CF15B&ModuleID=486,,0,建设工程,11
5283CB35-1797-459D-B195-F69C2267A2B6,60E4C677-8758-48D9-B1CC-D3E1A26BEBCE,A3301850210507016001221,於潜镇迎宾大道改扩建工程工程总承包（EPC）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=5283CB35-1797-459D-B195-F69C2267A2B6&tenderID=60E4C677-8758-48D9-B1CC-D3E1A26BEBCE&ModuleID=486,,0,建设工程,4
9B7330F2-4A55-403F-B761-6BEE23726B67,9216D5CA-2E94-42FE-978D-DC0EFE8079D4,A3301010060507234001211,杭钢单元GS1304-03地块公共租赁房方案及初步设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=9B7330F2-4A55-403F-B761-6BEE23726B67&tenderID=9216D5CA-2E94-42FE-978D-DC0EFE8079D4&ModuleID=486,,0,勘察设计,21
A15FC832-4AA0-4746-B947-45206F3C7604,B7BDC713-1F1E-4893-8C64-76BD3407EE17,A3301060110507109001211,西溪街道求智社区文二新村、文教社区文三路232号等5个老旧小区提升改造项目一标段,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=A15FC832-4AA0-4746-B947-45206F3C7604&tenderID=B7BDC713-1F1E-4893-8C64-76BD3407EE17&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=A15FC832-4AA0-4746-B947-45206F3C7604,1,施工项目,433
D4ACDB8B-0F01-4555-8FA8-5CEFD69191E9,FDDA350E-545C-45AD-B1FE-510E33179373,A3301110200507245001221,全区迎亚运道路及景观提升工程（第二批）-龙溪北路西段路面修补工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=D4ACDB8B-0F01-4555-8FA8-5CEFD69191E9&tenderID=FDDA350E-545C-45AD-B1FE-510E33179373&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=D4ACDB8B-0F01-4555-8FA8-5CEFD69191E9,1,施工项目,754
8D33992C-FF40-4EF7-9348-D34818663BC0,CB71AF5A-8775-4BA5-90A5-3F4A58117F2F,A3301090130506955001211,2023年度（宁围）老旧小区综合改造提升项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=8D33992C-FF40-4EF7-9348-D34818663BC0&tenderID=CB71AF5A-8775-4BA5-90A5-3F4A58117F2F&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=8D33992C-FF40-4EF7-9348-D34818663BC0,1,施工项目,1664
F89F8EE9-5E08-441D-A271-2205696D80B3,19190916-C43F-4262-8F3E-9166F8FFD895,A3301850210507251001211,临安区2023年薄弱学校改造项目-锦城片(锦城二中)维修改造项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=F89F8EE9-5E08-441D-A271-2205696D80B3&tenderID=19190916-C43F-4262-8F3E-9166F8FFD895&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=F89F8EE9-5E08-441D-A271-2205696D80B3,1,施工项目,655
776A5B58-9336-4A6B-83EB-7FF72899344C,A7E241F0-88B4-4D7A-B95F-143C1992D97A,A3301010060507187001211,杭政储出〔2017〕25号地块商业综合用房项目（新宸商务中心）东塔楼装修工程监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=776A5B58-9336-4A6B-83EB-7FF72899344C&tenderID=A7E241F0-88B4-4D7A-B95F-143C1992D97A&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=776A5B58-9336-4A6B-83EB-7FF72899344C,1,监理项目,21
2962B4E1-6D30-41D5-BB37-35A3E248D08F,94F3FCF9-BC17-4B74-98B8-12E0A5EA3D5B,A3301010060506948001221,景芳三堡单元运河东路(钱江路-之江路)道路工程监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=2962B4E1-6D30-41D5-BB37-35A3E248D08F&tenderID=94F3FCF9-BC17-4B74-98B8-12E0A5EA3D5B&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=2962B4E1-6D30-41D5-BB37-35A3E248D08F,1,监理项目,14
02B7D274-8934-43AB-B6F2-D0D532CBE191,F4784DBC-0CCA-400E-9823-4396AC0EAC5F,A3301220150507216001211,开发区物流产业园项目-A区厂房监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=02B7D274-8934-43AB-B6F2-D0D532CBE191&tenderID=F4784DBC-0CCA-400E-9823-4396AC0EAC5F&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=02B7D274-8934-43AB-B6F2-D0D532CBE191,1,监理项目,87
719E1DD2-58C0-45FE-B1EA-507E1A7039BE,4785F246-F257-418A-90DE-7E9144ECF3BB,A3301270160507159001211,姜家镇中心卫生院室内装修工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=719E1DD2-58C0-45FE-B1EA-507E1A7039BE&tenderID=4785F246-F257-418A-90DE-7E9144ECF3BB&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=719E1DD2-58C0-45FE-B1EA-507E1A7039BE,1,施工项目,537
2E566613-F961-457A-A289-5A4447851BAB,4F055074-6A14-4B9A-8382-1A06D8195F40,A3301090130506649001211,宁围街道二桥村安置房（宁北片区）地块二EPC 工程总承包项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=2E566613-F961-457A-A289-5A4447851BAB&tenderID=4F055074-6A14-4B9A-8382-1A06D8195F40&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=2E566613-F961-457A-A289-5A4447851BAB,1,建设工程,5
238A2EC7-58CA-4482-B860-68617B5F0650,208B5F96-C693-4941-905E-25E9CA4BC934,A3301131280507019001291,安隐寺（安平泉）遗址公园建设工程设计采购施工（EPC）总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=238A2EC7-58CA-4482-B860-68617B5F0650&tenderID=208B5F96-C693-4941-905E-25E9CA4BC934&ModuleID=486,,0,建设工程,4
